Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,"Crops and livestock products","19","Bolivia (Plurinational State of)","5510","Production","216","Brazil nuts, with shell","1961","1961","tonnes","2834","","Official data"
